r1_10_1_100_norm120-30_10

VEHICLE
NUMBER	CAPACITY	WORLD_RECORD
250	200	250


CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME

0	250	250	0	0	1925	0
1	171	34	21	1392	1519	10
2	67	190	25	1644	1722	10
3	80	400	10	730	782	10
4	439	237	11	749	862	10
5	377	385	6	1195	1324	10
6	449	428	25	440	540	10
7	342	481	18	668	753	10
8	466	149	16	252	350	10
9	83	290	14	1133	1276	10
10	251	63	14	1359	1480	10
11	328	491	21	437	593	10
12	260	472	33	374	506	10
13	290	145	5	1442	1564	10
14	266	221	9	1240	1389	10
15	164	320	12	529	646	10
16	52	412	22	1485	1653	10
17	485	104	21	1283	1363	10
18	144	331	13	817	923	10
19	387	394	8	1569	1716	10
20	472	57	17	1235	1344	10
21	343	276	15	1240	1343	10
22	104	349	20	1556	1648	10
23	28	467	34	1442	1604	10
24	91	427	14	1123	1231	10
25	429	476	23	662	771	10
26	210	276	5	468	606	10
27	58	39	12	1479	1611	10
28	273	300	30	1698	1821	10
29	41	232	16	209	360	10
30	25	53	23	1416	1541	10
31	52	18	28	693	808	10
32	27	444	22	1047	1158	10
33	178	72	23	210	387	10
34	406	460	2	282	398	10
35	250	328	24	204	319	10
36	492	34	5	894	988	10
37	412	100	1	484	568	10
38	233	87	18	407	573	10
39	60	5	18	310	428	10
40	406	408	15	1309	1381	10
41	245	42	24	613	758	10
42	166	345	14	838	941	10
43	440	294	16	665	764	10
44	370	382	11	1568	1697	10
45	32	319	21	1198	1324	10
46	480	136	22	256	393	10
47	371	163	21	1008	1116	10
48	0	188	26	1262	1417	10
49	438	5	18	1053	1145	10
50	132	477	25	419	593	10
51	203	211	20	262	347	10
52	2	264	40	1407	1531	10
53	231	167	15	547	679	10
54	423	221	9	899	1057	10
55	459	53	20	1469	1591	10
56	386	154	31	1131	1211	10
57	130	494	6	718	818	10
58	31	175	24	977	1102	10
59	69	423	32	417	547	10
60	352	241	5	890	991	10
61	261	201	15	1227	1321	10
62	59	276	11	1317	1447	10
63	146	188	6	781	900	10
64	451	62	5	1464	1639	10
65	299	285	3	1054	1157	10
66	142	372	18	414	512	10
67	440	201	29	378	445	10
68	219	210	14	1383	1535	10
69	64	198	10	754	902	10
70	390	249	21	1399	1524	10
71	9	101	16	911	1051	10
72	424	288	13	944	1015	10
73	77	372	19	220	320	10
74	298	264	36	476	552	10
75	405	454	11	671	756	10
76	407	35	11	1368	1481	10
77	225	369	38	408	556	10
78	347	459	25	399	539	10
79	117	178	28	1560	1713	10
80	132	479	11	1466	1633	10
81	201	66	14	447	526	10
82	245	176	20	557	729	10
83	470	138	16	274	333	10
84	115	296	24	1015	1095	10
85	348	476	19	443	569	10
86	43	210	20	795	929	10
87	327	139	13	1626	1689	10
88	49	353	15	1403	1550	10
89	356	256	19	652	821	10
90	335	99	25	853	970	10
91	363	34	19	426	572	10
92	33	278	18	969	1070	10
93	366	288	29	497	615	10
94	452	172	9	519	592	10
95	86	189	21	1441	1547	10
96	262	369	15	248	352	10
97	218	403	15	989	1144	10
98	218	12	3	1215	1389	10
99	228	399	14	244	335	10
100	492	188	33	249	392	10
101	267	174	34	1089	1229	10
102	274	441	12	403	546	10
103	210	113	28	587	715	10
104	370	262	15	1651	1750	10
105	303	186	10	1385	1493	10
106	241	180	13	1116	1242	10
107	100	85	14	222	351	10
108	350	199	21	568	674	10
109	500	228	8	1475	1582	10
110	251	238	27	1128	1208	10
111	114	102	21	711	782	10
112	345	146	27	1497	1606	10
113	21	146	21	687	815	10
114	330	147	28	1200	1332	10
115	476	61	36	560	707	10
116	386	245	16	391	542	10
117	201	278	13	1600	1723	10
118	421	499	23	1229	1304	10
119	426	231	24	337	490	10
120	105	137	32	1420	1615	10
121	64	437	11	890	984	10
122	181	260	23	591	727	10
123	413	391	8	1103	1219	10
124	370	493	22	911	1050	10
125	447	267	19	197	305	10
126	232	101	24	234	303	10
127	371	332	14	1229	1369	10
128	447	383	17	440	557	10
129	325	147	14	127	228	10
130	489	437	29	1140	1293	10
131	415	95	15	803	910	10
132	331	356	13	1556	1650	10
133	374	346	27	156	256	10
134	108	37	23	677	767	10
135	5	224	19	405	475	10
136	93	413	17	1366	1423	10
137	210	29	13	590	654	10
138	136	265	12	1350	1456	10
139	409	155	19	524	647	10
140	111	178	18	156	271	10
141	291	251	20	316	496	10
142	322	290	23	460	542	10
143	57	183	15	659	789	10
144	181	185	19	1062	1220	10
145	7	382	27	956	1046	10
146	425	448	9	808	916	10
147	174	41	15	726	889	10
148	161	276	8	1240	1353	10
