r1_10_1_75_10_7

VEHICLE
NUMBER	CAPACITY	WORLD_RECORD
250	200	250


CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME

0	250	250	0	0	1925	0
1	171	34	21	0	1685	10
2	67	190	25	1200	1210	10
3	80	400	10	0	1688	10
4	439	237	11	931	941	10
5	377	385	6	386	396	10
6	449	428	25	1559	1569	10
7	342	481	18	722	732	10
8	466	149	16	0	1676	10
9	83	290	14	597	607	10
10	251	63	14	596	606	10
11	328	491	21	0	1661	10
12	260	472	33	653	663	10
13	290	145	5	302	312	10
14	266	221	9	264	274	10
15	164	320	12	746	756	10
16	52	412	22	1407	1417	10
17	485	104	21	0	1638	10
18	144	331	13	1024	1034	10
19	387	394	8	1226	1236	10
20	472	57	17	0	1620	10
21	343	276	15	980	990	10
22	104	349	20	0	1738	10
23	28	467	34	903	913	10
24	91	427	14	1163	1173	10
25	429	476	23	0	1626	10
26	210	276	5	0	1867	10
27	58	39	12	289	299	10
28	273	300	30	1667	1677	10
29	41	232	16	0	1705	10
30	25	53	23	944	954	10
31	52	18	28	0	1609	10
32	27	444	22	631	641	10
33	178	72	23	0	1722	10
34	406	460	2	658	668	10
35	250	328	24	0	1837	10
36	492	34	5	357	367	10
37	412	100	1	0	1694	10
38	233	87	18	366	376	10
39	60	5	18	0	1604	10
40	406	408	15	1627	1637	10
41	245	42	24	1572	1582	10
42	166	345	14	0	1788	10
43	440	294	16	631	641	10
44	370	382	11	1077	1087	10
45	32	319	21	938	948	10
46	480	136	22	0	1658	10
47	371	163	21	994	1004	10
48	0	188	26	1647	1657	10
49	438	5	18	818	828	10
50	132	477	25	934	944	10
51	203	211	20	251	261	10
52	2	264	40	385	395	10
53	231	167	15	980	990	10
54	423	221	9	1714	1724	10
55	459	53	20	413	423	10
56	386	154	31	0	1748	10
57	130	494	6	0	1643	10
58	31	175	24	1134	1144	10
59	69	423	32	307	317	10
60	352	241	5	0	1812	10
61	261	201	15	303	313	10
62	59	276	11	0	1722	10
63	146	188	6	1083	1093	10
64	451	62	5	328	338	10
65	299	285	3	1202	1212	10
66	142	372	18	1083	1093	10
67	440	201	29	1186	1196	10
68	219	210	14	1807	1817	10
69	64	198	10	960	970	10
70	390	249	21	578	588	10
71	9	101	16	0	1631	10
72	424	288	13	0	1736	10
73	77	372	19	1181	1191	10
74	298	264	36	0	1865	10
75	405	454	11	541	551	10
76	407	35	11	800	810	10
77	225	369	38	0	1793	10
78	347	459	25	388	398	10
79	117	178	28	1737	1747	10
80	132	479	11	448	458	10
81	201	66	14	1602	1612	10
82	245	176	20	404	414	10
83	470	138	16	1205	1215	10
84	115	296	24	502	512	10
85	348	476	19	0	1668	10
86	43	210	20	805	815	10
87	327	139	13	0	1779	10
88	49	353	15	835	845	10
89	356	256	19	1396	1406	10
90	335	99	25	585	595	10
91	363	34	19	0	1671	10
92	33	278	18	0	1696	10
93	366	288	29	0	1792	10
94	452	172	9	593	603	10
95	86	189	21	0	1740	10
96	262	369	15	1675	1685	10
97	218	403	15	730	740	10
98	218	12	3	0	1674	10
99	228	399	14	0	1764	10
100	492	188	33	1029	1039	10
101	267	174	34	94	104	10
102	274	441	12	1347	1357	10
103	210	113	28	816	826	10
104	370	262	15	1044	1054	10
105	303	186	10	1476	1486	10
106	241	180	13	1078	1088	10
107	100	85	14	354	364	10
108	350	199	21	1499	1509	10
109	500	228	8	681	691	10
110	251	238	27	1021	1031	10
111	114	102	21	1698	1708	10
112	345	146	27	0	1774	10
113	21	146	21	814	824	10
114	330	147	28	0	1784	10
115	476	61	36	368	378	10
116	386	245	16	1238	1248	10
117	201	278	13	610	620	10
118	421	499	23	1198	1208	10
119	426	231	24	1371	1381	10
120	105	137	32	898	908	10
121	64	437	11	1525	1535	10
122	181	260	23	0	1845	10
123	413	391	8	0	1699	10
124	370	493	22	1633	1643	10
125	447	267	19	0	1717	10
126	232	101	24	1351	1361	10
127	371	332	14	0	1768	10
128	447	383	17	1437	1447	10
129	325	147	14	1509	1519	10
130	489	437	29	826	836	10
131	415	95	15	0	1688	10
132	331	356	13	0	1781	10
133	374	346	27	0	1758	10
134	108	37	23	391	401	10
135	5	224	19	0	1668	10
136	93	413	17	0	1688	10
137	210	29	13	284	294	10
138	136	265	12	938	948	10
139	409	155	19	246	256	10
140	111	178	18	0	1758	10
141	291	251	20	278	288	10
142	322	290	23	798	808	10
143	57	183	15	1028	1038	10
144	181	185	19	1763	1773	10
145	7	382	27	0	1638	10
146	425	448	9	271	281	10
147	174	41	15	1152	1162	10
148	161	276	8	622	632	10
149	398	49	21	0	1665	10
150	210	379	12	0	1779	10
151	60	231	32	1499	1509	10
152	453	360	13	1571	1581	10
153	367	97	17	1015	1025	10
154	488	3	3	367	377	10
155	44	115	24	1431	1441	10
156	48	293	22	1427	1437	10
157	64	135	11	600	610	10
158	65	62	15	0	1651	10
159	404	207	6	741	751	10
160	68	303	22	0	1725	10
161	263	418	25	0	1746	10
162	147	30	26	1031	1041	10
163	384	149	18	1456	1466	10
164	340	416	36	915	925	10
165	271	128	12	1573	1583	10
166	89	358	23	848	858	10
167	20	480	25	439	449	10
168	488	173	25	1407	1417	10
169	439	156	2	1427	1437	10
170	389	156	27	1445	1455	10
171	111	392	18	0	1716	10
172	267	162	6	1221	1231	10
173	248	176	32	223	233	10
174	413	476	34	1380	1390	10
175	352	481	15	1569	1579	10
176	264	135	1	342	352	10
177	29	462	17	1009	1019	10
178	148	462	10	1613	1623	10
179	44	140	11	250	260	10
180	414	378	23	350	360	10
181	392	95	16	874	884	10
182	216	341	19	915	925	10
183	211	411	15	0	1749	10
184	317	45	8	1176	1186	10
185	178	150	33	827	837	10
186	428	302	27	1400	1410	10
187	450	45	24	339	349	10
188	453	318	30	1414	1424	10
189	186	135	24	1141	1151	10
190	11	403	18	1096	1106	10
191	433	447	20	0	1646	10
