r1_10_1_100_norm120-30_7

VEHICLE
NUMBER	CAPACITY	WORLD_RECORD
250	200	250


CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME

0	250	250	0	0	1925	0
1	171	34	21	376	460	10
2	67	190	25	1128	1281	10
3	80	400	10	515	662	10
4	439	237	11	873	998	10
5	377	385	6	316	466	10
6	449	428	25	1517	1610	10
7	342	481	18	673	780	10
8	466	149	16	557	694	10
9	83	290	14	530	673	10
10	251	63	14	534	667	10
11	328	491	21	1096	1204	10
12	260	472	33	603	713	10
13	290	145	5	260	354	10
14	266	221	9	195	343	10
15	164	320	12	712	790	10
16	52	412	22	1323	1501	10
17	485	104	21	548	616	10
18	144	331	13	971	1087	10
19	387	394	8	1133	1329	10
20	472	57	17	1378	1476	10
21	343	276	15	926	1043	10
22	104	349	20	1638	1712	10
23	28	467	34	849	966	10
24	91	427	14	1127	1208	10
25	429	476	23	758	906	10
26	210	276	5	829	888	10
27	58	39	12	285	337	10
28	273	300	30	1619	1725	10
29	41	232	16	951	1049	10
30	25	53	23	889	1008	10
31	52	18	28	434	512	10
32	27	444	22	579	692	10
33	178	72	23	1273	1376	10
34	406	460	2	612	713	10
35	250	328	24	1409	1531	10
36	492	34	5	324	405	10
37	412	100	1	220	339	10
38	233	87	18	310	432	10
39	60	5	18	1276	1373	10
40	406	408	15	1594	1670	10
41	245	42	24	1507	1646	10
42	166	345	14	1499	1580	10
43	440	294	16	571	701	10
44	370	382	11	1029	1134	10
45	32	319	21	879	1007	10
46	480	136	22	1228	1367	10
47	371	163	21	948	1049	10
48	0	188	26	1516	1657	10
49	438	5	18	769	877	10
50	132	477	25	863	1014	10
51	203	211	20	203	309	10
52	2	264	40	321	458	10
53	231	167	15	908	1062	10
54	423	221	9	1656	1739	10
55	459	53	20	334	502	10
56	386	154	31	968	1108	10
57	130	494	6	1492	1643	10
58	31	175	24	1090	1187	10
59	69	423	32	264	359	10
60	352	241	5	202	322	10
61	261	201	15	274	342	10
62	59	276	11	257	358	10
63	146	188	6	1022	1153	10
64	451	62	5	282	383	10
65	299	285	3	1166	1247	10
66	142	372	18	1025	1151	10
67	440	201	29	1161	1221	10
68	219	210	14	1732	1864	10
69	64	198	10	902	1027	10
70	390	249	21	570	596	10
71	9	101	16	1101	1247	10
72	424	288	13	521	659	10
73	77	372	19	1147	1225	10
74	298	264	36	1448	1585	10
75	405	454	11	478	613	10
76	407	35	11	733	877	10
77	225	369	38	238	356	10
78	347	459	25	344	441	10
79	117	178	28	1578	1763	10
80	132	479	11	389	516	10
81	201	66	14	1532	1681	10
82	245	176	20	363	455	10
83	470	138	16	1145	1274	10
84	115	296	24	434	579	10
85	348	476	19	1480	1582	10
86	43	210	20	753	866	10
87	327	139	13	972	1054	10
88	49	353	15	757	922	10
89	356	256	19	1344	1458	10
90	335	99	25	514	665	10
91	363	34	19	1237	1371	10
92	33	278	18	1531	1634	10
93	366	288	29	958	1043	10
94	452	172	9	533	663	10
95	86	189	21	1246	1378	10
96	262	369	15	1608	1751	10
97	218	403	15	670	799	10
98	218	12	3	973	1064	10
99	228	399	14	951	1042	10
100	492	188	33	976	1092	10
101	267	174	34	77	161	10
102	274	441	12	1306	1398	10
103	210	113	28	768	873	10
104	370	262	15	983	1114	10
105	303	186	10	1428	1534	10
106	241	180	13	1017	1148	10
107	100	85	14	289	428	10
108	350	199	21	1464	1544	10
109	500	228	8	628	743	10
110	251	238	27	939	1113	10
111	114	102	21	1589	1714	10
112	345	146	27	328	432	10
113	21	146	21	760	878	10
114	330	147	28	131	315	10
115	476	61	36	314	432	10
116	386	245	16	1168	1317	10
117	201	278	13	552	677	10
118	421	499	23	1131	1275	10
119	426	231	24	1304	1448	10
120	105	137	32	877	928	10
121	64	437	11	1487	1573	10
122	181	260	23	1306	1380	10
123	413	391	8	245	351	10
124	370	493	22	1537	1643	10
125	447	267	19	946	1029	10
126	232	101	24	1291	1420	10
127	371	332	14	439	530	10
128	447	383	17	1365	1519	10
129	325	147	14	1456	1571	10
130	489	437	29	771	890	10
131	415	95	15	226	321	10
132	331	356	13	1673	1773	10
133	374	346	27	462	602	10
134	108	37	23	343	448	10
135	5	224	19	1469	1616	10
136	93	413	17	484	568	10
137	210	29	13	241	337	10
138	136	265	12	891	994	10
139	409	155	19	191	311	10
140	111	178	18	907	1039	10
141	291	251	20	227	338	10
142	322	290	23	750	856	10
143	57	183	15	941	1124	10
144	181	185	19	1675	1820	10
145	7	382	27	571	663	10
146	425	448	9	264	396	10
147	174	41	15	1110	1203	10
148	161	276	8	595	659	10
149	398	49	21	556	647	10
150	210	379	12	702	813	10
151	60	231	32	1451	1557	10
152	453	360	13	1536	1616	10
153	367	97	17	944	1095	10
154	488	3	3	343	488	10
155	44	115	24	1381	1491	10
156	48	293	22	1360	1504	10
157	64	135	11	547	663	10
158	65	62	15	629	741	10
159	404	207	6	686	805	10
160	68	303	22	1471	1631	10
161	263	418	25	1057	1201	10
162	147	30	26	965	1106	10
163	384	149	18	1378	1543	10
164	340	416	36	863	976	10
165	271	128	12	1506	1649	10
166	89	358	23	811	895	10
167	20	480	25	380	507	10
168	488	173	25	1368	1456	10
169	439	156	2	1388	1475	10
170	389	156	27	1406	1494	10
171	111	392	18	945	1074	10
172	267	162	6	1162	1289	10
173	248	176	32	153	302	10
174	413	476	34	1337	1433	10
175	352	481	15	1533	1614	10
176	264	135	1	251	443	10
177	29	462	17	940	1087	10
178	148	462	10	1581	1654	10
179	44	140	11	233	394	10
180	414	378	23	296	414	10
181	392	95	16	809	948	10
182	216	341	19	867	972	10
183	211	411	15	1433	1601	10
184	317	45	8	1144	1217	10
185	178	150	33	782	882	10
186	428	302	27	1351	1459	10
187	450	45	24	286	468	10
188	453	318	30	1355	1483	10
189	186	135	24	1102	1189	10
190	11	403	18	1047	1155	10
191	433	447	20	282	427	10
192	272	420	7	994	1124	10
193	429	59	9	832	951	10
