r1_10_1_100_norm60-20_2

VEHICLE
NUMBER	CAPACITY	WORLD_RECORD
250	200	250


CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME

0	250	250	0	0	1925	0
1	171	34	21	1316	1389	10
2	67	190	25	484	563	10
3	80	400	10	1267	1315	10
4	439	237	11	1384	1437	10
5	377	385	6	1032	1071	10
6	449	428	25	876	944	10
7	342	481	18	451	493	10
8	466	149	16	270	340	10
9	83	290	14	878	921	10
10	251	63	14	1168	1221	10
11	328	491	21	529	575	10
12	260	472	33	784	836	10
13	290	145	5	902	1004	10
14	266	221	9	1773	1822	10
15	164	320	12	1561	1631	10
16	52	412	22	1453	1510	10
17	485	104	21	1573	1638	10
18	144	331	13	1362	1453	10
19	387	394	8	495	517	10
20	472	57	17	1371	1444	10
21	343	276	15	336	428	10
22	104	349	20	1534	1595	10
23	28	467	34	718	777	10
24	91	427	14	623	680	10
25	429	476	23	1062	1136	10
26	210	276	5	136	178	10
27	58	39	12	1466	1541	10
28	273	300	30	687	797	10
29	41	232	16	1349	1432	10
30	25	53	23	1190	1278	10
31	52	18	28	1194	1251	10
32	27	444	22	977	1022	10
33	178	72	23	870	942	10
34	406	460	2	1138	1179	10
35	250	328	24	1269	1319	10
36	492	34	5	609	635	10
37	412	100	1	1296	1366	10
38	233	87	18	1614	1685	10
39	60	5	18	1336	1394	10
40	406	408	15	1254	1337	10
41	245	42	24	1411	1467	10
42	166	345	14	126	196	10
43	440	294	16	428	494	10
44	370	382	11	675	747	10
45	32	319	21	1277	1317	10
46	480	136	22	1598	1656	10
47	371	163	21	1285	1382	10
48	0	188	26	890	966	10
49	438	5	18	1458	1548	10
50	132	477	25	770	800	10
51	203	211	20	1168	1254	10
52	2	264	40	248	309	10
53	231	167	15	366	429	10
54	423	221	9	611	660	10
55	459	53	20	765	846	10
56	386	154	31	865	920	10
57	130	494	6	1345	1382	10
58	31	175	24	598	675	10
59	69	423	32	336	398	10
60	352	241	5	975	1013	10
61	261	201	15	1800	1860	10
62	59	276	11	773	836	10
63	146	188	6	504	597	10
64	451	62	5	1297	1371	10
65	299	285	3	1146	1182	10
66	142	372	18	162	249	10
67	440	201	29	1653	1718	10
68	219	210	14	915	958	10
69	64	198	10	625	688	10
70	390	249	21	1202	1251	10
71	9	101	16	625	710	10
72	424	288	13	885	914	10
73	77	372	19	1165	1201	10
74	298	264	36	236	306	10
75	405	454	11	871	950	10
76	407	35	11	1231	1332	10
77	225	369	38	1694	1760	10
78	347	459	25	230	303	10
79	117	178	28	1476	1510	10
80	132	479	11	1548	1595	10
81	201	66	14	1686	1717	10
82	245	176	20	1694	1767	10
83	470	138	16	406	454	10
84	115	296	24	1569	1602	10
85	348	476	19	433	493	10
86	43	210	20	714	783	10
87	327	139	13	687	770	10
88	49	353	15	596	673	10
89	356	256	19	680	740	10
90	335	99	25	990	1057	10
91	363	34	19	314	395	10
92	33	278	18	727	810	10
93	366	288	29	1054	1137	10
94	452	172	9	380	450	10
95	86	189	21	528	582	10
96	262	369	15	634	651	10
97	218	403	15	234	316	10
98	218	12	3	1342	1454	10
99	228	399	14	540	609	10
100	492	188	33	803	857	10
101	267	174	34	786	796	10
102	274	441	12	631	685	10
103	210	113	28	316	384	10
104	370	262	15	1603	1629	10
105	303	186	10	1250	1297	10
106	241	180	13	527	561	10
107	100	85	14	323	392	10
108	350	199	21	301	341	10
109	500	228	8	613	668	10
110	251	238	27	80	127	10
111	114	102	21	365	474	10
112	345	146	27	870	961	10
113	21	146	21	1529	1617	10
114	330	147	28	831	864	10
115	476	61	36	1199	1269	10
116	386	245	16	1050	1094	10
117	201	278	13	1789	1841	10
118	421	499	23	499	570	10
119	426	231	24	1284	1376	10
120	105	137	32	673	779	10
121	64	437	11	1610	1651	10
122	181	260	23	651	741	10
123	413	391	8	1634	1699	10
124	370	493	22	1410	1493	10
125	447	267	19	1078	1133	10
126	232	101	24	165	222	10
127	371	332	14	411	483	10
128	447	383	17	284	353	10
129	325	147	14	1390	1495	10
130	489	437	29	362	438	10
131	415	95	15	1339	1413	10
132	331	356	13	149	208	10
133	374	346	27	520	610	10
134	108	37	23	629	717	10
135	5	224	19	1022	1075	10
136	93	413	17	1008	1088	10
137	210	29	13	1494	1555	10
138	136	265	12	1159	1216	10
139	409	155	19	403	464	10
140	111	178	18	157	241	10
141	291	251	20	1416	1457	10
142	322	290	23	990	1048	10
143	57	183	15	1055	1095	10
144	181	185	19	785	833	10
145	7	382	27	1056	1102	10
146	425	448	9	791	860	10
147	174	41	15	853	901	10
148	161	276	8	1068	1165	10
149	398	49	21	922	969	10
150	210	379	12	191	273	10
151	60	231	32	1664	1711	10
152	453	360	13	1443	1502	10
153	367	97	17	735	809	10
154	488	3	3	994	1033	10
155	44	115	24	1547	1599	10
156	48	293	22	779	828	10
157	64	135	11	1588	1639	10
158	65	62	15	274	337	10
159	404	207	6	1311	1386	10
160	68	303	22	1369	1457	10
161	263	418	25	457	490	10
162	147	30	26	434	516	10
163	384	149	18	1079	1122	10
164	340	416	36	895	956	10
165	271	128	12	1080	1121	10
166	89	358	23	372	418	10
167	20	480	25	624	727	10
168	488	173	25	316	379	10
169	439	156	2	352	392	10
170	389	156	27	1266	1332	10
171	111	392	18	208	267	10
172	267	162	6	1009	1042	10
173	248	176	32	582	619	10
174	413	476	34	1424	1490	10
175	352	481	15	990	1051	10
176	264	135	1	1723	1799	10
177	29	462	17	1009	1065	10
178	148	462	10	1012	1082	10
179	44	140	11	676	760	10
180	414	378	23	546	625	10
181	392	95	16	808	887	10
182	216	341	19	447	528	10
183	211	411	15	241	313	10
184	317	45	8	810	882	10
185	178	150	33	271	329	10
186	428	302	27	1261	1342	10
187	450	45	24	665	707	10
188	453	318	30	906	980	10
189	186	135	24	430	477	10
190	11	403	18	1152	1250	10
191	433	447	20	1382	1444	10
192	272	420	7	497	537	10
193	429	59	9	261	304	10
194	200	27	22	560	628	10
195	498	171	12	1088	1181	10
196	487	320	21	655	720	10
197	45	166	22	1420	1484	10
198	490	276	33	1435	1488	10
199	126	391	19	733	787	10
200	92	18	8	745	805	10
201	293	228	19	48	133	10
202	343	205	26	1008	1075	10
203	182	480	31	436	486	10
204	385	285	13	294	352	10
205	44	344	12	263	345	10
206	170	347	15	400	445	10
207	457	492	7	477	557	10
208	124	448	6	251	318	10
209	398	210	31	1670	1761	10
210	75	118	21	1167	1214	10
211	105	474	27	765	837	10
212	134	211	35	195	257	10
213	211	248	26	74	176	10
214	212	186	11	1476	1516	10
215	492	335	10	820	878	10
216	497	483	12	444	501	10
217	440	436	18	463	529	10
218	311	203	15	1249	1299	10
219	491	369	28	822	891	10
220	67	378	26	326	404	10
221	383	17	15	774	842	10
222	7	82	25	331	376	10
223	342	319	36	550	591	10
224	78	406	15	930	992	10
225	103	123	8	873	910	10
226	241	38	16	1328	1385	10
227	224	3	10	428	521	10
228	436	467	12	946	993	10
229	438	488	18	468	507	10
230	351	60	15	453	539	10
231	13	214	21	804	851	10
232	429	67	16	432	487	10
233	498	456	27	1008	1064	10
